Thread ID,Message ID,Sender Account ID,Created At,Content Type,Text,Reference ID
1913756848,21666917934,20218142,2024-08-25T06:42:26.901Z,TextContent,311 right....?,
1913756848,21684197160,,2024-08-26T11:55:40.762Z,MessageContent,,
1913756848,21655272384,479053838,2024-08-24T11:33:48.451Z,TextContent,That’s fine. Thank you.,
1913756848,21667164141,,2024-08-25T07:16:15.691Z,MessageContent,,
1913756848,21655246801,,2024-08-24T11:31:26.441Z,EventDescriptionContent,,
1913756848,21655246758,,2024-08-24T11:31:26.153Z,MessageContent,,
1913846214,21713771840,20218142,2024-08-28T13:08:01.921Z,TextContent,"Dear Motshesa,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged for your convenience, we charge R100 per hour either way, subject to confirmation.

Secure covered parking is available to be arranged at reception at R125 per night.

Trip Summary: 
Check-in: Aug 29, 2024 from 15h00.
Check-out: Aug 30, 2024 by 10h00.
Wi-Fi details:  Access point '317' , Barracks112023

Safe travels, Johan.",
1913846214,21743686124,,2024-08-30T13:24:32.080Z,MessageContent,,
1913846214,21657133650,,2024-08-24T13:57:34.342Z,TextAndReferenceContent,,4627283477
1913846214,21657133669,335073519,2024-08-24T13:57:34.431Z,TextAndReferenceContent,Hi Johan. We loved the place. Would love to stay in your home. ,4627283478
1913846214,21657133589,,2024-08-24T13:57:33.976Z,MessageContent,,
1913846214,21657133637,,2024-08-24T13:57:34.271Z,EventDescriptionContent,,
1913846214,21739163156,20218142,2024-08-30T06:07:33.368Z,TextContent,"Dear Motshesa,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1913846214,21657133683,,2024-08-24T13:57:34.510Z,TextAndReferenceContent,,4627283480
1913846214,21657159297,,2024-08-24T13:59:22.412Z,MessageContent,,
1913846214,21657160521,20218142,2024-08-24T13:59:27.640Z,TextContent,"Dear Motshesa, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Aug 29, 2024 by 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Trip Summary: 
Check-in:  Aug 29, 2024 at 15h00.
Check-out: Aug 30, 2024  by 10h00.
Wi-Fi details:  Access point '317' 
Password: Barracks112023

Safe travels, Johan.",
1913905835,21658345715,267008254,2024-08-24T15:17:46.795Z,TextAndReferenceContent,"Hello Johan,
 I'm interested in booking a room for the night of August 29th. We'll be arriving from Johannesburg by bus at 9:00 AM. Is an early check-in around 10:00 or 10:30 AM possible?
Thank you, 
Isaac
",4627374401
1913905835,21658771566,20218142,2024-08-24T15:48:24.178Z,TextContent,"Dear Isaac,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Aug 29, 2024 by 3:00 PM who will hand you your keys, upon identification.

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Trip Summary:
Check-in:  Aug 23, 2024 at 15h00.
Check-out: Aug 24, 2024  by 10h00.
Wi-Fi details: 401
Password: Barracks112023

Safe travels, Johan.",
1913905835,21739166490,20218142,2024-08-30T06:08:01.133Z,TextContent,"Dear Isaac,

You are scheduled for check-out at 11:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1913905835,21658496089,,2024-08-24T15:28:36.750Z,MessageContent,,
1913905835,21658793646,20218142,2024-08-24T15:49:57.581Z,TextContent,Reception is open 24/7. Please advise if you have any further questions.,
1913905835,21658458223,20218142,2024-08-24T15:25:52.948Z,TextContent,airbnb.co.za/h/cityview504,
1913905835,21659161104,20218142,2024-08-24T16:14:31.308Z,TextContent,"Yes, I've made a note....if possible, we will do it for you...",
1913905835,21659183808,267008254,2024-08-24T16:16:07.163Z,TextContent,Thank you very much...,
1913905835,21658479264,,2024-08-24T15:27:24.805Z,TextAndReferenceContent,,4627385582
1913905835,21658432001,267008254,2024-08-24T15:24:00.822Z,TextContent,Did all rooms the same that the one on pictures ? ,
1913905835,21658783481,20218142,2024-08-24T15:49:14.243Z,TextContent,https://maps.app.goo.gl/hrSsr9SURrXdt3KG9,
1913905835,21658345661,,2024-08-24T15:17:46.598Z,MessageContent,,
1913905835,21659106533,267008254,2024-08-24T16:10:41.191Z,TextContent,What about our early check-in arrangement? I can see that check-in time is 3 PM...,
1913905835,21776377316,20218142,2024-09-01T16:30:07.858Z,TextContent,"Hi Isaac, you were informed that early check-in would be charged at R100 and hour. Your guest checked-in at 10h30, so I could have charged R450. Should this amount not be settled in 24 hours, I will refer to AirBnB through an official claim, and will write your guest review accordingly. The Barracks have charged me for the amount. Please advise, Johan.",
1913905835,21659037377,20218142,2024-08-24T16:06:19.590Z,TextContent,"Dear Isaac, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Aug 29, 2024 by 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Trip Summary: 
Check-in:  Aug 29, 2024 at 15h00.
Check-out: Aug 30, 2024  by 10h00.
Wi-Fi details:  401
Password: Barracks112023

Safe travels, Johan.",
1913905835,21713686421,20218142,2024-08-28T13:02:00.955Z,TextContent,"Dear Isaac,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged for your convenience, we charge R100 per hour either way, subject to confirmation.

Secure covered parking is available to be arranged at reception at R125 per night.

Trip Summary: 
Check-in: Aug 29, 2024 from 15h00.
Check-out: Aug 30, 2024 by 10h00.
Wi-Fi details:  401, Barracks112023

Safe travels, Johan.",
1913905835,21742662706,,2024-08-30T12:11:06.826Z,MessageContent,,
1913905835,21658398561,20218142,2024-08-24T15:21:36.509Z,TextContent,"Hi Isaac, it might be possible, if you are flexible regarding the room. If we have a guest the night before, it is difficult to turn around the room in an hour. You can book and I'll make a note regarding the early check-in and allocate you to a room that was empty the night before...",
1913905835,21658456837,20218142,2024-08-24T15:25:47.043Z,TextContent,401 is a lovely room with a balcony....there are only a few of those....most of the rooms look like this...,
1913905835,21658752113,267008254,2024-08-24T15:47:00.645Z,TextContent,Is there anything i have to know about check-in procédures? there is no mention about it on the ad...,
1913963171,21659365322,50877920,2024-08-24T16:29:09.907Z,TextAndReferenceContent,"Hi Johan 

We will be staying for the night.  I will have to request parking.  Please send me information. 

When will we be able to check in?",4627457015
1913963171,21829644262,50877920,2024-09-05T11:04:08.153Z,TextContent,Not sure where to do this.  Can you assist?,
1913963171,21659365262,,2024-08-24T16:29:09.695Z,EventDescriptionContent,,
1913963171,21874127055,,2024-09-08T12:44:37.440Z,MessageContent,,
1913963171,21659365297,,2024-08-24T16:29:09.818Z,TextAndReferenceContent,,4627457013
1913963171,21870637574,20218142,2024-09-08T06:02:46.438Z,TextContent,"Dear Ac,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1913963171,21659400047,20218142,2024-08-24T16:31:39.240Z,TextContent,"Dear Ac, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Sep 7, 2024 by 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Trip Summary: 
Check-in:  Sep 7, 2024 at 15h00.
Check-out: Sep 8, 2024  by 10h00.
Wi-Fi details:  Access point '317' 
Password: Barracks112023

Safe travels, Johan.",
1913963171,21659398843,,2024-08-24T16:31:34.053Z,MessageContent,,
1913963171,21784424992,20218142,2024-09-02T07:24:36.228Z,TextContent,"Morning AC, with regard to your visit to the Barracks, we think we may run out of parking and I want to know if you'de be interested in securing your parking through pre-payment? Many Thanks, Johan.",
1913963171,21659967571,20218142,2024-08-24T17:11:20.632Z,TextContent,"You can also park your car, prior to checking into your room, and check in after the rugby, if that makes sense. Johan.",
1913963171,21659365337,,2024-08-24T16:29:09.985Z,TextAndReferenceContent,,4627457017
1913963171,21846059392,20218142,2024-09-06T13:06:34.222Z,TextContent,"Dear Ac,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged for your convenience, we charge R100 per hour either way, subject to confirmation.

Secure covered parking is available to be arranged at reception at R125 per night.

Hairdryers, irons and items that require safe storage can be arranged with reception. 

Trip Summary: 
Check-in: Sep 7, 2024 from 15h00.
Check-out: Sep 8, 2024 by 10h00.
Wi-Fi details:  Access point '317' , Barracks112023

Safe travels, Johan.",
1913963171,21829357453,20218142,2024-09-05T10:34:39.974Z,TextContent,You need to process payment on this site to secure your parking.,
1913963171,21659467342,20218142,2024-08-24T16:36:32.297Z,TextContent,"Hi Ac, there is a booking checking out at 10h00 in the morning, after which the room needs to be turned over. Should an earlier check-in be possible, I will advise you on the day. Parking is available at R125 per night, which you can arrange at reception upon your arrival.",
1913963171,21659365191,,2024-08-24T16:29:09.378Z,MessageContent,,
1914131300,21662205000,573618086,2024-08-24T20:03:21.629Z,TextAndReferenceContent,"Hi, we would love to book your place for a day. Is it possible to check in at 10am. We are arriving early and the weather will be pretty bad. Please let us know. Thank you",4627689693
1914131300,23351904608,573618086,2024-12-23T11:40:09.724Z,TextContent,Tinashe vambe ,
1914131300,21676558689,20218142,2024-08-25T20:18:49.672Z,TextContent,"Oh and I encourage you guys to build up a positive AirBnB rating, our house rules are a score of 4 / 5 as a minimum. Just for info....",
1914131300,23349196816,20218142,2024-12-23T05:49:57.500Z,TextContent,"Hi, for R3000 we do...",
1914131300,21674273081,573618086,2024-08-25T17:28:28.721Z,TextContent,Will I be able to check in at 10am on this one?,
1914131300,21942008050,20218142,2024-09-13T05:26:25.212Z,TextContent,"Cool, I'll check for you shortly and revert... ",
1914131300,21674424219,20218142,2024-08-25T17:39:31.745Z,TextContent,http://airbnb.co.za/h/cityview420,
1914131300,23351711184,20218142,2024-12-23T11:19:15.358Z,TextContent,What is your surname again? ,
1914131300,23351916823,20218142,2024-12-23T11:41:27.965Z,TextContent,"Trying this 082a
Eight eight two hope it works
O1OO",
1914131300,21676548317,573618086,2024-08-25T20:18:01.933Z,TextContent,Okay. Thank you,
1914131300,23351652135,20218142,2024-12-23T11:12:52.860Z,TextContent,How would you like to pay eft or credit card? ,
1914131300,21676544751,20218142,2024-08-25T20:17:44.402Z,TextContent,"Nope, but you're probably the last ones.....",
1914131300,21676397477,573618086,2024-08-25T20:06:17.515Z,TextContent,"My girlfriend booked now, I don't know if you saw the booking ",
1914131300,23351040937,20218142,2024-12-23T10:05:57.486Z,TextContent,What are your dates?,
1914131300,21941991406,20218142,2024-09-13T05:23:41.298Z,TextContent,520...,
1914131300,23349266790,573618086,2024-12-23T06:01:22.221Z,TextContent,"Aw okay, I had budget 2500. Do you have any discounts?",
1914131300,21942217801,573618086,2024-09-13T05:59:35.679Z,TextContent,Okay thanks,
1914131300,21941996736,573618086,2024-09-13T05:24:35.454Z,TextContent,"No it was under my girlfriend's name ""Hope""",
1914131300,21674830014,20218142,2024-08-25T18:08:18.572Z,TextContent,Or this one...,
1914131300,21676575333,573618086,2024-08-25T20:20:10.235Z,TextContent,Alright.,
1914131300,21676528498,20218142,2024-08-25T20:16:26.156Z,TextContent,"Just spoke to the reception, 13h00 is a possibility..",
1914131300,21674334058,20218142,2024-08-25T17:32:53.362Z,TextContent,OMG they just allocated a bookingcom client into that room....,
1914131300,21676489992,573618086,2024-08-25T20:13:22.038Z,TextContent,Well 3pm is too late for us. We might have to cancel the booking now. Thank you though ,
1914131300,21676549811,573618086,2024-08-25T20:18:08.650Z,TextContent,We will be there at 1pm then,
1914131300,21676427865,573618086,2024-08-25T20:08:32.108Z,TextContent,So if we can check in early then that will be amazing. Thank you for your patience and help. ,
1914131300,21675228371,20218142,2024-08-25T18:37:48.050Z,TextContent,Okay giving up... This office is now closed. ,
1914131300,21941971972,573618086,2024-09-13T05:20:26.402Z,TextContent,"Good, I'm looking to rent with you guys again on the 26th to the 28th. So I wanted to ask of you have that same apartment we booked previously available or something similar ",
1914131300,21676410387,573618086,2024-08-25T20:07:13.824Z,TextContent,Yes,
1914131300,23351655130,573618086,2024-12-23T11:13:11.763Z,TextContent,Card ,
1914131300,21674378336,20218142,2024-08-25T17:36:09.276Z,TextContent,http://airbnb.co.za/h/cityview401,
1914131300,21675262400,20218142,2024-08-25T18:40:21.789Z,TextContent,"315, should be clean and empty. I will have to ask special permission for suck an early check-in. I can confirm in the am.. ",
1914131300,23351925108,573618086,2024-12-23T11:42:20.577Z,TextContent,074 eight zero nine 9253,
1914131300,21948601844,573618086,2024-09-13T15:18:36.729Z,TextContent,Till the 28th?,
1914131300,21675246292,573618086,2024-08-25T18:39:09.459Z,TextContent,Unfortunately my card isn't going through here but my girlfriend will just now. Just to confirm we can check in at 10am once we book right?,
1914131300,21676455728,20218142,2024-08-25T20:10:39.672Z,TextContent,"Yeah, they sent out a notice earlier that all early check-ins will attract a fee, as it's becoming an epidemic, and disrupts cleaning services. Also the early check-in clients complain about the hoover noise....",
1914131300,21676537628,573618086,2024-08-25T20:17:10.009Z,TextContent,Do we have to pay extra?,
1914131300,21676498102,20218142,2024-08-25T20:14:01.200Z,TextContent,Okay...hold on.,
1914131300,21942241469,20218142,2024-09-13T06:02:34.091Z,TextContent,"420, it's available on the 26th...",
1914131300,21674086627,573618086,2024-08-25T17:15:00.515Z,TextContent,Too bad it's been booked,
1914131300,21674105513,20218142,2024-08-25T17:16:21.117Z,TextContent,http://airbnb.co.za/h/cityview402,
1914131300,23345277049,573618086,2024-12-22T22:15:06.103Z,TextContent,"Hi, do you have any apartments for 2500 for 3 nights?",
1914131300,23351518519,20218142,2024-12-23T10:59:41.624Z,TextContent,"It's a studio... Unfortunately not online, bug the studios are all the same size, decor & amenities... ",
1914131300,21676408856,20218142,2024-08-25T20:07:07.215Z,TextContent,Hope?,
1914131300,21674105697,573618086,2024-08-25T17:16:21.860Z,TextContent,Send me a link when I can book,
1914131300,23351437783,20218142,2024-12-23T10:50:44.226Z,TextContent,Room 314...at the Barracks ,
1914131300,21662204951,,2024-08-24T20:03:21.398Z,MessageContent,,
1914131300,21674122628,20218142,2024-08-25T17:17:34.215Z,TextContent,http://airbnb.co.za/h/cityview402,
1914131300,21674866312,20218142,2024-08-25T18:10:45.560Z,TextContent,http://airbnb.co.za/h/cityview315,
1914131300,21674101605,20218142,2024-08-25T17:16:04.363Z,TextContent,How bout room 402?,
1914131300,23351848622,20218142,2024-12-23T11:34:07.906Z,TextContent,You need to send your number for the payment link please,
1914131300,23351503141,573618086,2024-12-23T10:58:01.268Z,TextContent,Send me a link then I can book,
1914131300,23351047151,573618086,2024-12-23T10:06:38.548Z,TextContent,23 Dec to 26 dec,
1914131300,23351002006,573618086,2024-12-23T10:01:50.135Z,TextContent,Please forward me a link for the r3000,
1914131300,21674381045,20218142,2024-08-25T17:36:21.159Z,TextContent,How bout this one....,
1914131300,21675275476,573618086,2024-08-25T18:41:22.336Z,TextContent,Okay thanks. I will message you in the morning then,
1914131300,21674075784,573618086,2024-08-25T17:14:14.999Z,TextContent,"Alright, I will book now then you can just confirm with me tomorrow ",
1914131300,23351647320,573618086,2024-12-23T11:12:22.169Z,TextContent,Okay I will come between 5pm and 6pm. So please reserve it.,
1914131300,21941978379,20218142,2024-09-13T05:21:30.319Z,TextContent,Morning. Which apartment? ,
1914131300,21674394688,573618086,2024-08-25T17:37:21.521Z,TextContent,It says its been booked,
1914131300,23351912497,573618086,2024-12-23T11:40:59.434Z,TextContent,I can't send my number here,
1914131300,21674385782,20218142,2024-08-25T17:36:42.285Z,TextContent,System says its clean  & empty...,
1914131300,23351666778,20218142,2024-12-23T11:14:26.905Z,TextContent,Okay I'll send you a link shortly... ,
1914131300,21662282727,20218142,2024-08-24T20:09:32.075Z,TextContent,"Hi Tinashe, depends if we have a booking the night before, but currently it looks good...",
1914131300,21941983237,573618086,2024-09-13T05:22:18.434Z,TextContent,409 I'm not sure ,
1914131300,21662681020,,2024-08-24T20:44:59.698Z,TextAndReferenceContent,,4627731226
1914131300,21676514034,573618086,2024-08-25T20:15:18.408Z,TextContent,Alright,
1914131300,23351902967,573618086,2024-12-23T11:39:59.004Z,TextContent,Okay,
1914131300,21674427224,20218142,2024-08-25T17:39:45.178Z,TextContent,"This one is open, apologies...",
1914459860,21755940213,150450029,2024-08-31T07:34:14.465Z,TextContent,"Thanks Johan. Checked out this morning just after 09h00.

We had a great stay, it is a fantastic location. ",
1914459860,21758637483,,2024-08-31T12:17:59.825Z,MessageContent,,
1914459860,21725879757,20218142,2024-08-29T09:43:56.157Z,TextContent,"Hi Jordan, humble apologies for what feels like a marathon discussion for a night out, but room 402's door came off it's hinges, so in anticipation of it not being completed on time, may I move you to room 401? The link is provided below. Please advise, Johan.",
1914459860,21725914073,150450029,2024-08-29T09:47:57.705Z,TextContent,"Shame, if it's necessary by tomorrow you can! Good luck! ",
1914459860,21755278816,20218142,2024-08-31T06:04:03.900Z,TextContent,"Dear Jordan,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend your stay, please message me to check room availability.

Later departures can be arranged for your convenience, we charge R100 per hour, subject to confirmation. Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1914459860,22100165803,150450029,2024-09-24T06:22:27.537Z,TextContent,"Hi Johan, 

My husband and I are coming to CT again for another course on Saturday 28th.  Do you have any studio units available at The Barracks for Friday night? It's a very convenient location and we enjoyed the comfort and style very much.  ",
1914459860,21668089687,150450029,2024-08-25T09:02:45.822Z,TextContent,"Thanks very much.  

We will definitely use the parking facility.  

Kind Regards 
Jordan",
1914459860,22100213765,20218142,2024-09-24T06:30:20.813Z,TextContent,"1 sec, do you need parking too?",
1914459860,21725925191,20218142,2024-08-29T09:49:13.474Z,TextContent,"Okay, if they repair the door by tomorrow, when you check in, please ask them to move you back to room 402, it is a bit nicer...",
1914459860,21728089859,20218142,2024-08-29T13:05:06.670Z,TextContent,"Dear Jordan,

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception who will hand you your keys upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a secutiy deposit upon check-in for Airbnb guests.

Early check-ins and later departures can be arranged for your convenience, we charge R100 per hour either way, subject to confirmation.

Secure covered parking is available to be arranged at reception at R125 per night.

Trip Summary: 
Check-in: Aug 30, 2024 from 15h00.
Check-out: Aug 31, 2024 by 10h00.
Wi-Fi details:  520, Barracks112023

Safe travels, Johan.",
1914459860,21668071527,,2024-08-25T09:01:06.747Z,MessageContent,,
1914459860,22100171979,20218142,2024-09-24T06:23:29.044Z,TextContent,"Hi Dr, yes, we have, shall I send you a link? ",
1914459860,21673719729,20218142,2024-08-25T16:49:49.283Z,TextContent,http://airbnb.co.za/h/cityview402,
1914459860,21667977286,,2024-08-25T08:50:58.200Z,MessageContent,,
1914459860,21668072441,20218142,2024-08-25T09:01:11.918Z,TextContent,"Dear Jordan, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Aug 30, 2024 by 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night. 

Trip Summary: 
Check-in:  Aug 30, 2024 at 15h00.
Check-out: Aug 31, 2024  by 10h00.
Wi-Fi details:  520
Password: Barracks112023

Safe travels, Johan.",
1914459860,22100235533,150450029,2024-09-24T06:33:47.046Z,TextContent,Thanks! Will move across to new chat.,
1914459860,21667977364,150450029,2024-08-25T08:50:58.630Z,TextAndReferenceContent,"Hi Johan, my husband and I will be staying over on Friday night as we need to be in Cape Town early on Saturday morning.  ",4628192745
1914459860,21667977330,,2024-08-25T08:50:58.484Z,EventDescriptionContent,,
1914459860,22100174440,150450029,2024-09-24T06:23:53.977Z,TextContent,Please do! ,
1914459860,21673873057,150450029,2024-08-25T17:00:56.658Z,TextContent,Perfect. Thanks. ,
1914459860,21667977345,,2024-08-25T08:50:58.551Z,TextAndReferenceContent,,4628192743
1914459860,21673714534,20218142,2024-08-25T16:49:25.762Z,TextContent,"Hi Dr Blaker, this weekend we received a noise complaint from a guest due to tenants at the church building outside room 520 playing loud music. I'd like to offer you a free upgade to room 402, to avoid this potential anomaly. Please have a look and advise? Regards, Johan.",
1914459860,21755992085,20218142,2024-08-31T07:40:31.330Z,TextContent,Oh yay! I'm happy you did! Might be staying there next week... Just need a rugby ticket... 🤣,
1914459860,21673834600,150450029,2024-08-25T16:58:25.061Z,TextContent,"That's very considerate, thank you.  You can change our booking. 👍",
1914459860,21725930312,150450029,2024-08-29T09:49:49.082Z,TextContent,Will do! ,
1914459860,21673919602,20218142,2024-08-25T17:03:51.435Z,StartAssetUploadContent,,
1914459860,21673856958,20218142,2024-08-25T17:00:03.153Z,TextContent,"Okay great!...your airbnb will stay the same, but I'll send you a copy of the hotel reservation system for your records.",
1914459860,21725882194,20218142,2024-08-29T09:44:12.902Z,TextContent,http://airbnb.co.za/h/cityview401,
1914459860,22100224057,20218142,2024-09-24T06:31:55.762Z,TextContent,http://airbnb.co.za/h/cityview402,
1914459860,22100214757,150450029,2024-09-24T06:30:29.431Z,TextContent,Yes please,
1914459860,21667977383,,2024-08-25T08:50:58.711Z,TextAndReferenceContent,,4628192747
1914459860,21673920525,20218142,2024-08-25T17:03:54.799Z,FinishAssetUploadContent,,
1914498763,21668741921,483113787,2024-08-25T10:14:20.842Z,TextAndReferenceContent,"Hi there, is there a specific checkout time ? Is it possible to checkout in the evening ",4628253761
1914498763,21668950886,483113787,2024-08-25T10:38:01.658Z,TextContent,So it’s not possible to checkout on the same day,
1914498763,21668956689,20218142,2024-08-25T10:38:40.783Z,TextContent,"Yes, you can checkout on the same day.... ",
1914498763,21669081794,,2024-08-25T10:53:08.343Z,TextAndReferenceContent,,4628283966
1914498763,21668812016,20218142,2024-08-25T10:22:14.500Z,TextContent,Hi checkout is latest of 11h00 unless you are re-booking. We need to turn around the room for other guests. Thanks Johan ,
1914498763,21689998637,483113787,2024-08-26T18:42:38.261Z,TextContent,Good evening. Is early checkin not available ,
1914498763,21668961127,20218142,2024-08-25T10:39:10.985Z,TextContent,You just can't checkout on the evening of the next day... ,
1914498763,21668741902,,2024-08-25T10:14:20.680Z,MessageContent,,
1914498763,21670429093,,2024-08-25T12:53:43.724Z,MessageContent,,
1914515348,21669037642,,2024-08-25T10:48:05.666Z,EventDescriptionContent,,
1914515348,21686606473,,2024-08-26T14:49:34.744Z,MessageContent,,
1914515348,21670633851,20218142,2024-08-25T13:08:32.817Z,TextContent,"Hi Didi, my mistake, didn't get an opportunity to add you to the HOTEL system... Will sort it out shortly.. ",
1914515348,21669037660,204727820,2024-08-25T10:48:05.806Z,TextAndReferenceContent,Hi Johan! I'll be visiting . . .Lovely place for a 1 night stay,4628279901
1914515348,21669040260,,2024-08-25T10:48:23.823Z,MessageContent,,
1914515348,21680960545,20218142,2024-08-26T06:02:01.572Z,TextContent,"Dear Didi,

You are scheduled for check-out at 10:00 AM today.

Should you want to extend, please message me to check room availability.

Cleaning staff need to turn the apartment around for a potential 15h00 check-in later today.

Your assistance is appreciated.

Many Thanks, Johan.",
1914515348,21669037674,,2024-08-25T10:48:05.886Z,TextAndReferenceContent,,4628279904
1914515348,21670605345,204727820,2024-08-25T13:06:38.033Z,TextContent,"Hi Johan, reception says the not finding my booking on the system ",
1914515348,21669037648,,2024-08-25T10:48:05.733Z,TextAndReferenceContent,,4628279897
1914515348,21669041073,20218142,2024-08-25T10:48:29.396Z,TextContent,"Dear Didi, 

Your Airbnb booking is confirmed. Upon arrival at 50 Bree Street, The Barracks, proceed to the TPF Reception on Aug 25, 2024 by 3:00 PM who will hand you your keys, upon identification. 

Should you want to extend your stay simply do it on Airbnb, subject to availability. The Barracks do not require a security deposit upon check-in for Airbnb guests.

Secure covered parking can be arranged at reception at R125 per night. 

Trip Summary: 
Check-in:  Aug 25, 2024 at 15h00.
Check-out: Aug 26, 2024  by 10h00.
Wi-Fi details:  Access point '317' 
Password: Barracks112023

Safe travels, Johan.",
1914515348,21669051049,204727820,2024-08-25T10:49:38.846Z,TextContent,Thank you,
1914515348,21669037605,,2024-08-25T10:48:05.409Z,MessageContent,,
1914543130,21669584936,145667027,2024-08-25T11:41:24.002Z,TextAndReferenceContent,"Hello Johan,
do you offer any monthly / long-term discount on your apartment?

We would like to book it from January 12th until March 2nd.

kind regards
Tim",4628323308
1914543130,21671149613,145667027,2024-08-25T13:47:45.764Z,TextContent,"Sure, sounds interesting ",
1914543130,21671168555,20218142,2024-08-25T13:49:10.175Z,TextContent,"Can you try whats app me two seven eight two, eight eight two zero one zero zero....might work better.",
1914543130,21671064263,20218142,2024-08-25T13:41:24.618Z,TextContent,"Hi Tim, I see there is already an early bird discount applied to your quote. We can save you some more, by converting this to a short term lease. Can we chat further?",
1914543130,21669620892,145667027,2024-08-25T11:44:48.669Z,TextContent,"Sure, looking forward to your answer :)",
1914543130,21671296645,20218142,2024-08-25T13:58:36.369Z,TextContent,"I'll need to send you a lease agreement and payment details, please read my reviews if you have any concerns....many thanks, Johan..",
1914543130,21669609273,20218142,2024-08-25T11:43:42.390Z,TextContent,"Hi Tim, just at lunch, can I revert by 4pm, thanks Johan. ",
1914543130,21669584899,,2024-08-25T11:41:23.821Z,MessageContent,,
1914663973,21672039450,,2024-08-25T14:49:37.758Z,EventDescriptionContent,,
1914663973,21672039499,593943284,2024-08-25T14:49:37.923Z,TextAndReferenceContent,Hi Johan! I'll be visiting . . . ,4628512566
1914663973,21672039470,,2024-08-25T14:49:37.829Z,TextAndReferenceContent,,4628512565
1914663973,21672039368,,2024-08-25T14:49:37.460Z,MessageContent,,
1914663973,21672101107,,2024-08-25T14:53:54.484Z,MessageContent,,
1914672167,21672196555,593943284,2024-08-25T15:00:21.624Z,TextAndReferenceContent,"Hi Johan! I'll be visiting . . .
",4628525335
1914672167,21672196397,,2024-08-25T15:00:21.092Z,MessageContent,,
1914672167,21673031753,,2024-08-25T16:00:21.950Z,MessageContent,,
1914672167,21672196502,,2024-08-25T15:00:21.439Z,EventDescriptionContent,,
1914672167,21672196522,,2024-08-25T15:00:21.520Z,TextAndReferenceContent,,4628525333
1914703304,21672751268,481085295,2024-08-25T15:39:30.428Z,TextAndReferenceContent,"Hello, I will like to book for this apartment. Please get back to me ",4628572635
1914703304,21673286614,20218142,2024-08-25T16:17:16.592Z,TextContent,Hi,
1914703304,21672751238,,2024-08-25T15:39:30.252Z,MessageContent,,
